"",0
"short audusd time",1
"audusd usdjpy m",1
"strong audusd usdjpy",1
"usdjpy m hour",1
"audcad audjpy shorts",1
"audjpy shorts audusd",1
"audusd present time",1
"prefer audcad audjpy",1
"shorts audusd present",1
"damn making doubt",1
"doubt audusd shorts",1
"making doubt audusd",1
"analyzing daily h",1
"call scalp sesssion",1
"charts usdjpy audusd",1
"daily h charts",1
"eurusd call scalp",1
"h charts usdjpy",1
"hour webinar analyzing",1
"scalp sesssion hour",1
"sesssion hour webinar",1
"webinar analyzing daily",1
"audusd point significant",1
"major shift usdjpy",1
"point significant bottoms",1
"report major shift",1
"shift usdjpy audusd",1
"significant bottoms tops",1
"ssi report major",1
"usdjpy audusd point",1
"audusd butterfly gann",1
"butterfly gann market",1
"gann market turns",1
"market turns timing",1
"timing price projection",1
"turns timing price",1
"audusd battle ma",1
"audusd reste neutre",1
"flash audusd reste",1
"la semaine westpac",1
"neutre sur la",1
"reste neutre sur",1
"sur la semaine",1
"avg forexlive blog",1
"falls moving avg",1
"moving avg forexlive",1
"usd falls moving",1
"audusd highs back",1
"back sell bounce",1
"frustrating stopped audusd",1
"highs back sell",1
"stopped audusd highs",1
"super frustrating stopped",1
"alongside rest team",1
"audusd setups alongside",1
"setups alongside rest",1
"update usdjpy audusd",1
"usdjpy audusd setups",1
"closed ticker usdol",1
"rodriguez analysis sell",1
"audusd solid pips",1
"breakout trades easily",1
"easily produce pips",1
"high probability breakout",1
"pips targeting high",1
"probability breakout trades",1
"produce pips daily",1
"solid pips targeting",1
"targeting high probability",1
"trades easily produce",1
"aapl spy audusd",1
"added long stocks",1
"area added long",1
"downmove market overdone",1
"long stocks aapl",1
"market overdone nasty",1
"nasty squeezes area",1
"overdone nasty squeezes",1
"squeezes area added",1
"stocks aapl spy",1
"bed gonna run",1
"gonna run break",1
"night bed gonna",1
"run break stop",1
"short night bed",1
"audusd slowly pushing",1
"pushing lower target",1
"slowly pushing lower",1
"audjpy long audusd",1
"audusd checked suggesting",1
"checked suggesting short",1
"long audusd checked",1
"pivot system short",1
"rsi pivot system",1
"short usdjpy fundamentally",1
"suggesting short usdjpy",1
"system short audjpy",1
"atr leaves room",1
"audusd atr leaves",1
"leaves room pips",1
"room pips mor",1
"bearish choppy daily",1
"choppy daily dominating",1
"daily dominating audusd",1
"dominating audusd bearish",1
"bounce dailyfx analysis",1
"dailyfx analysis sell",1
"sell audusd bounceda",1
"audusd possibly breaking",1
"euraud sma moving",1
"higher audusd possibly",1
"moving higher audusd",1
"sma moving higher",1
"audcad euraud usdjpi",1
"audusd audcad euraud",1
"short audusd audjpi",1
"audusd loving short",1
"eurusd loving longs",1
"hmmm audusd loving",1
"longs usd place",1
"loving longs usd",1
"loving short eurusd",1
"place making money",1
"short eurusd loving",1
"usd place making",1
"audusd short nice",1
"kids eating tonight",1
"nice kids eating",1
"quick call audusd",1
"short nice kids",1
"audusd big support",1
"big support jamie",1
"christopher audusd big",1
"jamie shouldn t",1
"shouldn t stop",1
"support jamie shouldn",1
"audusd caught morning",1
"caught morning pips",1
"morning pips profit",1
"sell audusd caught",1
"traders sell audusd",1
"audusd spike stop",1
"reshorted audusd spike",1
"pips stalled dailys",1
"shorts pips stalled",1
"stalled dailys ma",1
"audusd pips bought",1
"bought stop free",1
"pips bought stop",1
"stop free target",1
"calls audusd long",1
"current open positions",1
"dec calls audusd",1
"eurusd long gbpaud",1
"msft dec calls",1
"open positions msft",1
"positions msft dec",1
"altho audusd pretty",1
"audusd pretty nice",1
"crosses interesting altho",1
"eur crosses interesting",1
"interesting altho audusd",1
"move face major",1
"nice move face",1
"pretty nice move",1
"yep eur crosses",1
"remains bearish audusd",1
"audusd reached div",1
"div debt payed",1
"macd audusd reached",1
"reached div debt",1
"long triggered set",1
"nzdusd shorts plan",1
"pendings audusd nzdusd",1
"set pendings audusd",1
"shorts plan future",1
"triggered set pendings",1
"usdchf long triggered",1
"audusd scalp setu",1
"bearish updated scalp",1
"remains bearish updated",1
"audusd breakdown pattern",1
"breakdown pattern targets",1
"audusd broke key",1
"breakout pattern potential",1
"broke key support",1
"drop failed breakout",1
"failed breakout pattern",1
"overnight shoe drop",1
"pattern potential move",1
"shoe drop failed",1
"support zone overnight",1
"zone overnight shoe",1
"bounces capped t",1
"capped t support",1
"nzd outlooks bounces",1
"outlooks bounces capped",1
"support vulnerable westpac",1
"t support vulnerable",1
"vulnerable westpac audusd",1
"audusd taking monthly",1
"taking monthly pivot",1
"fundamental report rba",1
"report rba intervening",1
"audusd crossroads mo",1
"bear trendline jul",1
"bull trendline june",1
"crossroads mo respect",1
"june upside bear",1
"mo respect bull",1
"respect bull trendline",1
"trendline june upside",1
"upside bear trendline",1
"stock weakness r",1
"audusd confirming revers",1
"back business refocused",1
"china back business",1
"positives audusd china",1
"independent initiative weeks",1
"initiative weeks stream",1
"stream trades views",1
"support independent initiative",1
"thoughts gbpusd audusd",1
"trades views thoughts",1
"views thoughts gbpusd",1
"weeks stream trades",1
"bottom month pivot",1
"caution double bottom",1
"double bottom month",1
"correction ahead audusd",1
"account recent price",1
"etoro fx updated",1
"fx updated scalp",1
"recent price action",1
"scalp setup taking",1
"setup taking account",1
"taking account recent",1
"average position size",1
"cost average position",1
"position size pips",1
"size pips side",1
"audusd contrary popular",1
"belief proven bearish",1
"popular belief proven",1
"proven bearish bias",1
"a f downtrend",1
"downtrend draw r",1
"draw r todays",1
"f downtrend draw",1
"r todays selling",1
"todays selling audusd",1
"audusd channel break",1
"break shoulder care",1
"channel break shoulder",1
"h audusd channel",1
"hearing talk massive",1
"massive h audusd",1
"talk massive h",1
"post audusd medium",1
"audusd nzdusd remain",1
"bearish distribution corrections",1
"corrections upside sell",1
"distribution corrections upside",1
"nzdusd remain bearish",1
"remain bearish distribution",1
"audusd h stopped",1
"h stopped loss",1
"audusd continued selling",1
"gains audusd continued",1
"sell gains audusd",1
"open position audusd",1
"pips monthly aftermath",1
"pips open position",1
"position audusd sell",1
"profit pips monthly",1
"profit pips open",1
"audusd important level",1
"break lead daily",1
"daily short entry",1
"important level support",1
"lead daily short",1
"level support break",1
"short entry imho",1
"support break lead",1
"aud usd dailyfx",1
"usd dailyfx audusd",1
"audusd yday move",1
"end multiday usd",1
"eurusd audusd yday",1
"imminent end multiday",1
"move imminent end",1
"multiday usd rally",1
"pic eurusd audusd",1
"yday move imminent",1
"audusd testing d",1
"confluencing level strong",1
"d sma fibs",1
"fibs confluencing level",1
"heading friday trad",1
"level strong support",1
"sma fibs confluencing",1
"strong support heading",1
"support heading friday",1
"testing d sma",1
"audusd evening star",1
"evening star doji",1
"fxstreetreports audusd evening",1
"audusd spent time",1
"graph show audusd",1
"lot people initially",1
"parity lot people",1
"show audusd spent",1
"spent time parity",1
"time parity lot",1
"choice usdcad short",1
"extreme pressure mid",1
"long term reversal",1
"mid long term",1
"pressure mid long",1
"reversal choice usdcad",1
"term reversal choice",1
"usd extreme pressure",1
"usdcad short audusd",1
"audusd finally broke",1
"broke flag time",1
"finally broke flag",1
"flag time min",1
"min min hold",1
"time min min",1
"ahead san francisco",1
"correction ahead san",1
"san francisco thursday",1
"audusd struggling res",1
"hold suggest push",1
"push res starts",1
"res hold suggest",1
"struggling res hold",1
"suggest push res",1
"stop target low",1
"audusd close nzdusd",1
"close mentioned yesterday",1
"close nzdusd close",1
"m surprised retraces",1
"mentioned yesterday m",1
"nzdusd close mentioned",1
"yesterday m surprised",1
"overnight decline audusd",1
"usd retraces overnight",1
"audusd macro names",1
"bid eurusd sleeping",1
"eurusd sleeping gbpusd",1
"macro names bid",1
"names bid eurusd",1
"sleeping gbpusd stops",1
"audusd consolidating overnight",1
"consolidating overnight meeting",1
"intra low t",1
"low t ruled",1
"meeting target yesterday",1
"overnight meeting target",1
"ruled weakness limit",1
"t ruled weakness",1
"target yesterday intra",1
"yesterday intra low",1
"gains continued selling",1
"posted audusd yesterday",1
"pressure posted audusd",1
"sell gains continued",1
"audusd tech friend",1
"bounce audusd u",1
"sell bounce audusd",1
"bad r r",1
"case puke audusd",1
"fast case puke",1
"pips ready fast",1
"r r stop",1
"r stop pips",1
"ready fast case",1
"stop pips ready",1
"audusd h harmonic",1
"butterfly bullish pattern",1
"h harmonic butterfly",1
"harmonic butterfly bullish",1
"closed remaining long",1
"left b e",1
"long pips rest",1
"pips rest left",1
"remaining long pips",1
"rest left b",1
"eurusd audusd gb",1
"gold markets mixed",1
"hour usdjpy usd",1
"index usdchf gold",1
"markets mixed eurusd",1
"mixed eurusd audusd",1
"morning hour usdjpy",1
"usd index usdchf",1
"usdchf gold markets",1
"usdjpy usd index",1
"tradingfloorcom audusd medium",1
"audusd cb divergence",1
"audusd idea fomc",1
"cb divergence shorting",1
"divergence shorting audusd",1
"fomc surprised mark",1
"fx idea shorting",1
"idea fomc surprised",1
"shorting audusd cb",1
"shorting audusd idea",1
"audusd h found",1
"h found trend",1
"break tag t",1
"expecting break tag",1
"short t expecting",1
"t expecting break",1
"audusd morning stop",1
"made sell audusd",1
"make short position",1
"morning stop loss",1
"open make short",1
"target open make",1
"audchf trending gold",1
"audusd audchf trending",1
"aussie weak euraud",1
"gold pulling back",1
"pulling back fibs",1
"trending gold pulling",1
"weak euraud audusd",1
"audusd opening short",1
"opening short position",1
"audusd booked scalp",1
"booked scalp pip",1
"pip target hit",1
"scalp pip target",1
"target hit pips",1
"audusd loves fridays",1
"btw friday guess",1
"friday guess audusd",1
"guess audusd loves",1
"audusd short didnt",1
"didnt stop lets",1
"euraud eurcad eurcad",1
"eurcad audusd short",1
"eurcad eurcad audusd",1
"short didnt stop",1
"stop lets se",1
"stopped euraud eurcad",1
"expecting test cheers",1
"long t wait",1
"short expecting test",1
"t wait short",1
"test cheers brotha",1
"wait short expecting",1
"back lows hunting",1
"flat back lows",1
"hunting entries audusd",1
"lows hunting entries",1
"audusd long booked",1
"booked res target",1
"defensive audusd long",1
"european remains defensive",1
"long booked res",1
"remains defensive audusd",1
"res target yesterday",1
"risk european remains",1
"target yesterday report",1
"fxstreetreports audusd key",1
"assuming fresh stops",1
"audusd topside assuming",1
"topside assuming fresh",1
"audusd stops dip",1
"buying forays area",1
"dip buying forays",1
"stops dip buying",1
"al longer matter",1
"audusd fundamentals al",1
"fundamentals al longer",1
"longer matter market",1
"audusd screaming buy",1
"screaming buy log",1
"battler monday afternoon",1
"don t surprised",1
"surprised battler monday",1
"t surprised battler",1
"audusd pips position",1
"anarroe range res",1
"audusd consolidating anarroe",1
"consolidating anarroe range",1
"audusd asian session",1
"haha pips audusd",1
"pips audusd asian",1
"audusd rallying broader",1
"broader stock market",1
"fiscal cliff averted",1
"hopes fiscal cliff",1
"indices hopes fiscal",1
"market indices hopes",1
"rallying broader stock",1
"stock market indices",1
"good carry audusd",1
"fxstreetnews flash technicals",1
"crosses gave swing",1
"gave swing sell",1
"lt neutral eurusd",1
"neutral crosses gave",1
"neutral eurusd audusd",1
"november lt neutral",1
"sell november lt",1
"swing sell november",1
"system neutral crosses",1
"audusd yen pairs",1
"gbpusd audusd yen",1
"pairs eurusd gbpusd",1
"yen pairs world",1
"audusd closed lots",1
"closed lots keane",1
"hit audusd closed",1
"lots keane traders",1
"targets hit audusd",1
"line letting run",1
"st target line",1
"target line letting",1
"closed pips trailing",1
"downside wild guess",1
"ensure pips max",1
"max downside wild",1
"pips ensure pips",1
"pips max downside",1
"pips trailing pips",1
"trailing pips ensure",1
"wild guess audusd",1
"add positions current",1
"audusd sell eurusd",1
