"",0
"usdcad starting daily",1
"canadian weakens greenback",1
"usdcad canadian weakens",1
"weakens greenback euro",1
"agains aussie enter",1
"audusd canada shoeing",1
"aussie enter usdcad",1
"aussie trades usdcad",1
"canada shoeing relative",1
"enter usdcad longs",1
"longs aussie trades",1
"relative strength agains",1
"shoeing relative strength",1
"strength agains aussie",1
"trades usdcad target",1
"usdcad audusd canada",1
"usdcad longs aussie",1
"aud cad official",1
"cad official reserve",1
"currencies facts implications",1
"facts implications usdcad",1
"official reserve currencies",1
"reserve currencies facts",1
"alert sell usdcad",1
"sing alert sell",1
"important test coming",1
"test coming usdcad",1
"de usdcad du",1
"usdcad du novembre",1
"bit lower parity",1
"canadian bit lower",1
"cyber monday usdcad",1
"kick things cyber",1
"lower parity kick",1
"parity kick things",1
"things cyber monday",1
"cad trendline support",1
"usd cad trendline",1
"trendline support fan",1
"break exposes res",1
"exposes res starts",1
"res starts parity",1
"closed pips ticket",1
"pips ticket buy",1
"ticket closed pips",1
"w ticket closed",1
"point sur usdcad",1
"fib sma pips",1
"fri low fib",1
"low fib sma",1
"mo rising tl",1
"rising tl support",1
"support fri low",1
"tl support fri",1
"usdcad mo rising",1
"fxstreetnews usdcad rises",1
"announcement carney leave",1
"boe governor usdcad",1
"cad weakness announcement",1
"carney leave role",1
"governor usdcad retreated",1
"initial cad weakness",1
"jun move boe",1
"leave role jun",1
"move boe governor",1
"role jun move",1
"weakness announcement carney",1
"back friday losses",1
"clawing back friday",1
"usdcad clawing back",1
"attracting t faders",1
"faders zone interesting",1
"t faders zone",1
"usdcad attracting t",1
"zone interesting week",1
"bond curve r",1
"carney departure interesting",1
"departure interesting usdcad",1
"end bond curve",1
"gains short end",1
"higher paring gains",1
"interesting usdcad spiked",1
"market reax carney",1
"paring gains short",1
"reax carney departure",1
"short end bond",1
"spiked higher paring",1
"usdcad spiked higher",1
"beginning leg usdcad",1
"clean good beginning",1
"good beginning leg",1
"simple clean good",1
"atm long usdcad",1
"euraud short audusd",1
"long usdcad euraud",1
"positions atm long",1
"usdcad euraud short",1
"forexcom interestingly strengthen",1
"drawn low recovered",1
"forexcom usdcad tested",1
"low recovered sma",1
"support drawn low",1
"tested trendline support",1
"trendline support drawn",1
"usdcad tested trendline",1
"higher usdcad higher",1
"usdcad higher ct",1
"bank canada governor",1
"bank england governor",1
"canada governor mark",1
"carney named successor",1
"england governor mervyn",1
"governor mark carney",1
"governor mervyn king",1
"king gbpusd usdcad",1
"mark carney named",1
"mervyn king gbpusd",1
"named successor bank",1
"successor bank england",1
"sam triggered short",1
"triggered short usdcad",1
"action long uup",1
"entered short pure",1
"long uup etf",1
"price action long",1
"pure price action",1
"short pure price",1
"usdcad entered short",1
"sell triggered usdcad",1
"triggered usdcad evening",1
"usdcad sell triggered",1
"greek deal usdcad",1
"risk greek deal",1
"audusd topside downside",1
"downside eurusd topside",1
"key audusd topside",1
"topside downside eurusd",1
"bar setup usdcad",1
"daily nov th",1
"inside bar setup",1
"setup usdcad daily",1
"usdcad daily nov",1
"de mayor impacto",1
"fundamentales de mayor",1
"gbpusd usdcad usoil",1
"impacto nov la",1
"la eurusd gbpusd",1
"mayor impacto nov",1
"nov la eurusd",1
"usdcad usoil nga",1
"article usdcad check",1
"quoted article usdcad",1
"usdcad check outlook",1
"break confirming start",1
"confirming start doll",1
"grind lower break",1
"grinding lower usdcad",1
"lower break confirming",1
"lower usdcad grind",1
"usdcad grind lower",1
"cad pair ma",1
"pair ma action",1
"firmer sentiment weakens",1
"sentiment weakens action",1
"slightly firmer sentiment",1
"usd slightly firmer",1
"weakens action usdcad",1
"blog post marketbeat",1
"market talks turned",1
"marketbeat snapshot usdcad",1
"post marketbeat snapshot",1
"talks turned blog",1
"turned blog post",1
"add usdchf usdcad",1
"drive holding positions",1
"enter eurusd short",1
"europe session enter",1
"eurusd short add",1
"fx drive holding",1
"holding positions europe",1
"positions europe session",1
"session enter eurusd",1
"short add usdchf",1
"usdchf usdcad longs",1
"aha positive pin",1
"positive pin bar",1
"priceaction aha positive",1
"board usdsek usdcad",1
"long board usdsek",1
"usdcad audusd gbpusd",1
"usdsek usdcad audusd",1
"ve long board",1
"forecasts predictions usdcad",1
"predictions usdcad signals",1
"signals forecasts predictions",1
"usdcad signals cet",1
"funny usdcad triggered",1
"triggered stopped candles",1
"usdcad triggered stopped",1
"usdcad analysis valid",1
"counter trend rally",1
"ascendent channel trg",1
"bearish d major",1
"break downside week",1
"channel trg remain",1
"conf suport st",1
"d major conf",1
"downside week ascendent",1
"major conf suport",1
"remain bearish d",1
"st price ind",1
"suport st price",1
"trg remain bearish",1
"usdcad break downside",1
"week ascendent channel",1
"careful usdcad https",1
"https t cbf",1
"t cbf fwf",1
"boe td usdcad",1
"fx markets usdcad",1
"broke key support",1
"usdcad broke key",1
"financial post blog",1
"fx markets financial",1
"markets financial post",1
"post blog usdcad",1
"orden usdcad las",1
"usdcad knocking door",1
"beautiful set hr",1
"hr rsi divergence",1
"rsi divergence hr",1
"set hr rsi",1
"stop t beautiful",1
"t beautiful set",1
"usdcad stop t",1
"september action usdcad",1
"trendline september action",1
"fx rive summary",1
"rive summary usdchf",1
"size pips usdcad",1
"summary usdchf long",1
"usdcad long posit",1
"usdchf long position",1
"weekly fx rive",1
"academy expert salov",1
"analysis usdcad mfx",1
"expert salov nicolay",1
"mfx academy expert",1
"nicolay waiting workout",1
"salov nicolay waiting",1
"trend analysis usdcad",1
"usdcad mfx academy",1
"bounce lead riskoff",1
"lead riskoff riskier",1
"major bounce lead",1
"riskoff riskier assets",1
"sitting major bounce",1
"usdcad sitting major",1
"comments website intra",1
"intra updates eurusd",1
"website intra updates",1
"oecd remarks nasdaq",1
"remarks nasdaq usdcad",1
"consolidating consolidating consolidating",1
"usdcad consolidating consolidating",1
"hour price trouble",1
"price trouble maintaining",1
"trouble maintaining sma",1
"usdcad hour price",1
"en rallies rabobank",1
"vender en rallies",1
"cad erases intraday",1
"intraday losses usdcad",1
"bearish harami resistance",1
"fxstreetreports usdcad cracking",1
"b e pip",1
"close target earlier",1
"e pip close",1
"earlier pips limit",1
"exit usdcad b",1
"manual exit usdcad",1
"pip close target",1
"pips limit stand",1
"target earlier pips",1
"usdcad b e",1
"travels north planned",1
"usdcad travels north",1
"usdcad train long",1
"eurgbp highly coordinated",1
"usdcad eurgbp highly",1
"break downtrend h",1
"downtrend h confirmation",1
"posted usdcad break",1
"usdcad break downtrend",1
"boc gov carney",1
"canada demand boc",1
"carney departure analysts",1
"demand boc gov",1
"departure analysts usdcad",1
"gov carney departure",1
"price compression complete",1
"usdcad price compression",1
"final week long",1
"channel line res",1
"interest channel line",1
"line res interest",1
"res interest channel",1
"trapped channel line",1
"usdcad trapped channel",1
"cad oecd forecasted",1
"forecasted moderate growth",1
"growth canada usdcad",1
"moderate growth canada",1
"oecd forecasted moderate",1
"usd cad oecd",1
"buy order usdcad",1
"pending buy order",1
"cad reversal sets",1
"forexanalysis usdcad rally",1
"reversal sets sights",1
"sets sights forexanalysis",1
"sights forexanalysis usdcad",1
"usd cad reversal",1
"beob usdcad h",1
"h macd osma",1
"macd osma rsi",1
"osma rsi stochastic",1
"rsi stochastic bullish",1
"stochastic bullish diverg",1
"usdcad h macd",1
"breaks downward trend",1
"hour suggesting consolidation",1
"line hour suggesting",1
"audcad bearish o",1
"eurusd order short",1
"gbpjpy usdcad eurusd",1
"order short audcad",1
"positions short gbpjpy",1
"short audcad bearish",1
"short gbpjpy usdcad",1
"usdcad eurusd order",1
"pair holding tr",1
"holding trendline rejected",1
"pair holding trendline",1
"trendline rejected monday",1
"bullish nice trades",1
"jealous usdcad long",1
"long recently turned",1
"nice trades bro",1
"recently turned bullish",1
"turned bullish nice",1
"usdcad long recently",1
"gbpaud usdcad short",1
"great im long",1
"im long gbpaud",1
"long gbpaud usdcad",1
"usdcad short nzdcad",1
"bound status ready",1
"break narrow range",1
"eurusd usdcad break",1
"narrow range bound",1
"range bound status",1
"usdcad break narrow",1
"respects bullish channel",1
"usdcad respects bullish",1
"loonie advances hound",1
"hanging pips position",1
"long hanging pips",1
"pips eurusd short",1
"position size usdcad",1
"size pips eurusd",1
"fxstreetreports usdcad maintains",1
"usdcad pair holdi",1
"usdcad pair ho",1
"previous monthly range",1
"usdcad previous monthly",1
"cleared usdcad short",1
"ldhf pips webinar",1
"limit cleared usdcad",1
"pips webinar limit",1
"webinar limit cleared",1
"aud gbp usoil",1
"coup en gain",1
"en gain eur",1
"en partie cac",1
"eur aud gbp",1
"gain eur aud",1
"gbp usoil usdcad",1
"gbpjpy en partie",1
"usdcad gbpjpy en",1
"usoil usdcad gbpjpy",1
"long moment downleg",1
"usdcad long moment",1
"eye position tomorrows",1
"great webinar eye",1
"position tomorrows discussion",1
"usdcad great webinar",1
"webinar eye position",1
"gas fire reentry",1
"rolled gas fire",1
"stop rolled gas",1
"usdcad stop rolled",1
"exciting watching clues",1
"hod ing exciting",1
"ing exciting watching",1
"usdcad hod ing",1
"edges higher eyes",1
"eyes u data",1
"higher eyes u",1
"u data pros",1
"channel support daily",1
"daily price support",1
"support daily price",1
"testing channel support",1
"usdcad testing channel",1
"catchup overnight position",1
"jiggy versus loonie",1
"loonie swoon spoos",1
"overnight position usdcad",1
"spoos catchup overnight",1
"swoon spoos catchup",1
"usd jiggy versus",1
"versus loonie swoon",1
"cl f usdx",1
"f usdx dax",1
"updated website eurusd",1
"usdx dax hg",1
"holding setup usdcad",1
"setup usdcad break",1
"usdcad break fx",1
"cable rally fade",1
"eyeing short eurusd",1
"fade usdcad eyeing",1
"playing cable rally",1
"rally fade usdcad",1
"usdcad eyeing short",1
"short usdcad locked",1
"usdcad locked play",1
"basing past days",1
"past days sign",1
"usdcad basing past",1
"cad stronger scotiabank",1
"flash cad stronger",1
"stronger scotiabank usdcad",1
"gold eurusd charts",1
"usdcad gold eurusd",1
"break retest setup",1
"usdcad week break",1
"week break retest",1
"usdcad run min",1
"remains downtrend forexrazor",1
"downtrend stock forum",1
"remains downtrend stock",1
"cad settling usdcad",1
"usd cad settling",1
"downtrend bounce consolidation",1
"short trade pip",1
"usdcad short trade",1
"breaks downward tren",1
"back lower pips",1
"drive update usdcad",1
"gonna break alas",1
"loaded back lower",1
"long loaded back",1
"lower pips thought",1
"pips thought gonna",1
"thought gonna break",1
"update usdcad long",1
"usdcad long loaded",1
"oecd remarks usdcad",1
"asian session usdcad",1
"cad canadian tad",1
"canadian tad higher",1
"tad higher asian",1
"stop usdcad tp",1
"analysis usdcad reverses",1
"changethe usdcad rally",1
"forexanalysis changethe usdcad",1
"reverses forexanalysis changethe",1
"usdcad reverses forexanalysis",1
"ahead bullish trend",1
"bullish trend dip",1
"buying sentiment shoudl",1
"dip buying sentiment",1
"momentum slowing ahead",1
"negative momentum slowing",1
"sentiment shoudl cautiously",1
"shoudl cautiously bullish",1
"slowing ahead bullish",1
"trend dip buying",1
"usdcad negative momentum",1
"daily forecast anakysis",1
"forecast anakysis nov",1
"adios usdcad playing",1
"engulfing hour chartforexrazorhigh",1
"forexrazor usdcad bullish",1
"hour chartforexrazorhigh risk",1
"hour forexrazor usdcad",1
"usdcad hour forexrazor",1
"area t position",1
"hold area t",1
"upside hold area",1
"usdcad upside hold",1
"t usdcad spot",1
"usdcad spot target",1
"erfan hi waitnig",1
"hi waitnig long",1
"erfan hi llong",1
"hi llong timeframe",1
"llong timeframe usdcad",1
"maple leaf profile",1
"usdcad maple leaf",1
"hwb usdcad m",1
"long hwb usdcad",1
"m candle target",1
"usdcad m candle",1
"carlos nice meet",1
"long carlos nice",1
"usdcad long carlos",1
"asia session happy",1
"coming asia session",1
"couple positions update",1
"long usdcad couple",1
"positions update coming",1
"session happy tra",1
"update coming asia",1
"usdcad couple positions",1
"candlestick daily usdcad",1
"daily usdcad week",1
"lows yesterday reversal",1
"usdcad week lows",1
"week lows yesterday",1
"amid canada economic",1
"canada economic data",1
"loonie weakens amid",1
"usdcad loonie weakens",1
"weakens amid canada",1
"ahead canadian economic",1
"canadian economic data",1
"mixed ahead canadian",1
